filename,platform,gameId,gameVersion,patch,mapId,gameLength_s,size_bytes,sha256,n_chunks,zstd_ok
EUW1-7937870150.rofl,EUW1,7937870150,16.15.801.3452,16.15,11,2047.6,14681837,b3913836aa0f572861b8435123d133f2172b88f6c619d8aa4a579fad5f270165,106,True
EUW1-7937901827.rofl,EUW1,7937901827,16.15.801.3452,16.15,11,2050.9,15269287,5ab801fa178fbd62ba33c35b390029d40b95f7d5d3729cddc2e4a7fb16686ff3,106,True
EUW1-7937913524.rofl,EUW1,7937913524,16.15.801.3452,16.15,11,2519.6,22603842,25029cf0c4b9f7c05a062aa44f16f8f9cc31c333762c6c278eca9f125f0148c8,128,True
EUW1-7937924962.rofl,EUW1,7937924962,16.15.801.3452,16.15,11,1673.3,14116127,2e1bb1eac3bd215c666cab57435a2e7f90af0701c2e8bc35bd97439f103b1375,86,True
EUW1-7937938597.rofl,EUW1,7937938597,16.15.801.3452,16.15,11,1663.2,13504163,fe47f65883a6ea80b7a6fc09fa3232cc75d3cd54b980519656c138906afe902f,86,True
EUW1-7937980396.rofl,EUW1,7937980396,16.15.801.3452,16.15,11,1730.1,14197289,71303e32a3ece5e8564c753b58b442754bc0c2bb76255c1ebb419d427289b449,89,True
EUW1-7938014780.rofl,EUW1,7938014780,16.15.801.3452,16.15,11,1147.8,8894435,872fdaf5dd9a33720bce060622d50f03f4db00af388f4211bb9d774912d2ee9b,61,True
EUW1-7938030709.rofl,EUW1,7938030709,16.15.801.3452,16.15,11,1954.3,15761375,042ba41ff8202f1ffe46d3f3320cbcadd65dc8a7400addce1eb1f4a06b6d8181,101,True
EUW1-7938031240.rofl,EUW1,7938031240,16.15.801.3452,16.15,11,1247.8,11201350,cdf8fc04259baa95eb1c27269dfe1ef57e533973436121ce54a9c2905fd07378,65,True
EUW1-7938070718.rofl,EUW1,7938070718,16.15.801.3452,16.15,11,1610.5,13488306,d5cddf4df04db08709c2dd4f4bec3bc980ec82a5fe7b48b970f97829aa7ad655,83,True
EUW1-7938090800.rofl,EUW1,7938090800,16.15.801.3452,16.15,11,1640.9,13552321,c7697005ca611af102a6086271eee5a8200e796739be4f99a95c7a9e787dc522,85,True
EUW1-7938097046.rofl,EUW1,7938097046,16.15.801.3452,16.15,11,2052.6,15780457,6d77d601cce565816e01bc4cbb92e70bff3be18dee07f49535836e0e947e69e5,106,True
EUW1-7938150323.rofl,EUW1,7938150323,16.15.801.3452,16.15,11,1388.8,10481606,b9b834bc1f4868bc33d80725951fca936eb75f1a2af4a4046c6da7ebe0950454,73,True
EUW1-7938158671.rofl,EUW1,7938158671,16.15.801.3452,16.15,11,1439.5,10946637,44ddbe27d347cf13a380663c23a450dcf74a96fe0d100d698f5977c33eeb103b,74,True
EUW1-7938195729.rofl,EUW1,7938195729,16.15.801.3452,16.15,11,1972.3,16024657,9e8a3bec248d560ffddc88557536633d566fcee75d26e97820890a7658e2f917,101,True
EUW1-7938209456.rofl,EUW1,7938209456,16.15.801.3452,16.15,11,2544.9,20551719,7305a7433693631539e6c539fe64bddabc38d0a8e84f5e69ba0b5cb4ded5f5e4,130,True
EUW1-7938247205.rofl,EUW1,7938247205,16.15.801.3452,16.15,11,1031.3,7757784,741620f4a827121d0f77e4ac99d87335e6d7ac51f8c3497fc28b42321cacbdae,55,True
EUW1-7938274470.rofl,EUW1,7938274470,16.15.801.3452,16.15,11,1797.0,13211160,4caf5f7433066291fb9c62db5dfbedcb1d8ef3eb6e0967c460ea9bea6c8cd4d4,92,True
EUW1-7938320055.rofl,EUW1,7938320055,16.15.801.3452,16.15,11,1087.6,7775353,d3bb53d78640f5b86c7bd28195faea8b290b2913ac44f6a946fa92ba34644efb,58,True
EUW1-7938354302.rofl,EUW1,7938354302,16.15.801.3452,16.15,11,1569.3,11942922,7483c4b717907728f35cfa07ff99761a97dd8ebc8e1dd580932a00572cf122f5,82,True
EUW1-7938354542.rofl,EUW1,7938354542,16.15.801.3452,16.15,11,1151.2,8944836,73d87502c2b6c6d514226695230ef5bea24db98d865f191eee55d98f03352cd1,61,True
EUW1-7938363819.rofl,EUW1,7938363819,16.15.801.3452,16.15,11,1391.7,10966254,9514c828f092a6b14ed59c4acdb4b934b6f67a4662af5a3ad89a0b6b5112baa9,73,True
EUW1-7938363825.rofl,EUW1,7938363825,16.15.801.3452,16.15,11,1536.4,12178633,65658f0b988b4819211d5b774a1c46d9b7f3827dc831588031e2db6f428bed90,80,True
EUW1-7938386815.rofl,EUW1,7938386815,16.15.801.3452,16.15,11,1869.6,15078188,97056eefc55302903244da0e029d32830445f1cec7d1e8fbcb1f2ae5d0d803f9,97,True
EUW1-7938395867.rofl,EUW1,7938395867,16.15.801.3452,16.15,11,1683.0,13311624,1038d771097790f55102e24ed6e079cc97aa8f89d05e15a869e0af13d1d78ef9,88,True
EUW1-7938397395.rofl,EUW1,7938397395,16.15.801.3452,16.15,11,1329.4,10030149,c74b7c235ea266de995b98a36a723baec23042de52ef55ecc2992f7f78d29135,70,True
EUW1-7938400294.rofl,EUW1,7938400294,16.15.801.3452,16.15,11,2096.3,15714419,e53846ed6e9465cffe50e9f416375d0f789a9be0175ebf3a6f06695671870f7f,107,True
EUW1-7938406713.rofl,EUW1,7938406713,16.15.801.3452,16.15,11,1701.2,14706023,310cce629e28a0eaa1614dc5d84c50f9b778dfda2248fd5101c128d4723f59ff,88,True
EUW1-7938407871.rofl,EUW1,7938407871,16.15.801.3452,16.15,11,969.2,7607634,9575998b7a2ff2fe3539d5b12e233061421762ee000083234fdbf9144959cc97,52,True
EUW1-7938425283.rofl,EUW1,7938425283,16.15.801.3452,16.15,11,896.2,6674702,01d5a7312e553a79ce4a8987a12db2a386edc5ff1ec2acc4c5bd535f6d0dd44e,47,True
EUW1-7938428995.rofl,EUW1,7938428995,16.15.801.3452,16.15,11,1360.7,11750790,a32d67bcf33600a2b214ffd3c421002d69ab5e570706dfbb101731ce637c82fb,71,True
EUW1-7938439058.rofl,EUW1,7938439058,16.15.801.3452,16.15,11,945.8,7497049,f8f5ca70246588aaf653bbd0a1cfa2852c22351a126076fce0f9065f291ed5f3,50,True
EUW1-7938444446.rofl,EUW1,7938444446,16.15.801.3452,16.15,11,1134.8,9829126,ea1d0055b3bcf232acd5c816228012295e448bfde143a268aa81a28ab027bbf4,59,True
EUW1-7938444735.rofl,EUW1,7938444735,16.15.801.3452,16.15,11,1234.4,9313844,5062a723fffee8318f552403c967964b51820e4c91c572b75d158c0df67c0194,65,True
EUW1-7938452629.rofl,EUW1,7938452629,16.15.801.3452,16.15,11,916.3,7490208,9ac468708f072690ccadb6af87179634d1623278c15710b56ec26151a382d992,49,True
EUW1-7938458205.rofl,EUW1,7938458205,16.15.801.3452,16.15,11,1409.9,11002400,63b12d64a5026f565a16f941fe2f835b7351a029994fffb471973a119cd3187c,73,True
EUW1-7938481852.rofl,EUW1,7938481852,16.15.801.3452,16.15,11,1484.9,11932727,2303b7d290a44b4693c5906e719f71d205b5dc5908345ac0b06804838cc842c9,77,True
EUW1-7938482747.rofl,EUW1,7938482747,16.15.801.3452,16.15,11,1547.9,12260365,35a689d792a6a0ae2b7ff31236ac14abffda27fad3b064d4da28de83e2fe3e1e,80,True
EUW1-7938483942.rofl,EUW1,7938483942,16.15.801.3452,16.15,11,2246.6,17106697,b64bff6e9b8d77744c45c76f66fa0ba334b32cffdb0472f85d37f82f993ef62a,115,True
EUW1-7938507088.rofl,EUW1,7938507088,16.15.801.3452,16.15,11,1974.0,17211696,b7749a7773d01c195e32fa0f81fbbb6bbbb1c83e8610aa69ea093958eb2845c8,101,True
EUW1-7938508311.rofl,EUW1,7938508311,16.15.801.3452,16.15,11,1834.0,14473989,51cfa654e9c9a32a0733ef732897b1ab618040175ca4ba011aa81021ba642ece,95,True
EUW1-7938512936.rofl,EUW1,7938512936,16.15.801.3452,16.15,11,852.3,7422513,07d5cafdf6d8f86091811f6bc7ef4c185f5c0384c1f7b694be40f6c4a7b1aaa0,46,True
EUW1-7938526255.rofl,EUW1,7938526255,16.15.801.3452,16.15,11,1119.9,9443630,2691923b4989ca9919ae341b3bde8189e263d55a0ee6a94b4c3ce881adcbd73b,59,True
EUW1-7938529642.rofl,EUW1,7938529642,16.15.801.3452,16.15,11,1405.8,10980501,4e261944317a179d9b387b273bbfdfffe7cc7993d03493a071b6ddfeaa237c43,73,True
EUW1-7938545243.rofl,EUW1,7938545243,16.15.801.3452,16.15,11,1464.4,12401540,ec2718576976fd39c43ea4634f7f6f4be4442d5eb457ab512bd0dcd7693fcc69,76,True
EUW1-7938549978.rofl,EUW1,7938549978,16.15.801.3452,16.15,11,1792.6,14863386,e007c5b9a1090a5c576b1ab60042cf5984078136681ad22c87b32234b32884ed,92,True
EUW1-7938550952.rofl,EUW1,7938550952,16.15.801.3452,16.15,11,1974.3,15184679,a49519e92ae0318d0135fde267045690f4a260ecfa71c444818e62f47d275def,101,True
EUW1-7938557671.rofl,EUW1,7938557671,16.15.801.3452,16.15,11,1270.3,10228494,fe1e10067ed13eccbd228c5d2f5351846361fb01a3aebee296ed07621883c745,67,True
EUW1-7938568187.rofl,EUW1,7938568187,16.15.801.3452,16.15,11,1060.8,8581949,a87ec7cb96071519dfd11d4f77395429d07246c58692c654c9a45a36addbe7de,56,True
EUW1-7938571436.rofl,EUW1,7938571436,16.15.801.3452,16.15,11,1689.9,13119834,41563046adeeb218a3d1e21f1ea89b4ce4d49d90d0248ef643bbcb0db8f3bfe3,88,True
EUW1-7938578612.rofl,EUW1,7938578612,16.15.801.3452,16.15,11,1794.2,15125835,3ac21454b3465eacb70ea4dc41b60ffe67c71662c4fd1e091faa7f5333a7b41e,92,True
EUW1-7938581239.rofl,EUW1,7938581239,16.15.801.3452,16.15,11,910.5,6602482,667104552ef59bfd22361bff8f8f2ec507def3378a72215db610ff400f9c3f8e,49,True
EUW1-7938586642.rofl,EUW1,7938586642,16.15.801.3452,16.15,11,1536.5,13603873,e2f940c6200b07a357eb0bdc0f058ea39aad0890a21172e0da6ae1fb52cd0f8b,80,True
EUW1-7938594089.rofl,EUW1,7938594089,16.15.801.3452,16.15,11,1722.4,14930127,d2609435a8db6d9019f12b6af788017e408dc9abd674c5384ff37b55981b662e,89,True
EUW1-7938601739.rofl,EUW1,7938601739,16.15.801.3452,16.15,11,2549.3,21453192,7c5693eb20cab8fc4958f4e73c22193e41285cb1f1bd4288f1f3dff1e0b2ec2a,130,True
EUW1-7938606604.rofl,EUW1,7938606604,16.15.801.3452,16.15,11,3161.0,27820622,da362b9243d42bb691d00d442be69177072411d98228a2ee948aa4a49cb1f08f,161,True
EUW1-7938612140.rofl,EUW1,7938612140,16.15.801.3452,16.15,11,2021.9,18175891,f93620591c096f442fddfac107fe3e990302754334289e33456c2fbf8b8b462c,104,True
EUW1-7938620350.rofl,EUW1,7938620350,16.15.801.3452,16.15,11,1909.1,16726470,f138cd73022e36aa69aba5f07d891052da17d99c4dbc175bee1f9235e481be0d,98,True
EUW1-7938626872.rofl,EUW1,7938626872,16.15.801.3452,16.15,11,1561.7,12938073,8315ce6028eaca526e3fda447b99ff2ce9031285acf3602f96b6d36a7d020317,82,True
EUW1-7938641540.rofl,EUW1,7938641540,16.15.801.3452,16.15,11,2105.3,17415501,4d70610c06f99d633c228f49f2adf155610af071fdb7771ebefa79ec52cca270,109,True
EUW1-7938644749.rofl,EUW1,7938644749,16.15.801.3452,16.15,11,1632.9,13561205,54a860323924dfa62039665ec02375b5b3027afce9ea3403161bff568c26c203,85,True
EUW1-7938651139.rofl,EUW1,7938651139,16.15.801.3452,16.15,11,2230.3,19838217,a2f5f98e8133db5b0888d8065b757af873e4eb9fb6d2347e44f095fea7dceff1,115,True
EUW1-7938652503.rofl,EUW1,7938652503,16.15.801.3452,16.15,11,1693.3,15517424,4dc0013a0a79f7acd9dff3f0ee36aece752fd155187d714467c07f63e48c258d,88,True
EUW1-7938653656.rofl,EUW1,7938653656,16.15.801.3452,16.15,11,1371.3,11609099,5d3eddafe510366940e79f88bae9f772c9a22baa18ba0415a45a8d4fdbd7c4ea,71,True
EUW1-7938655627.rofl,EUW1,7938655627,16.15.801.3452,16.15,11,2062.5,16193189,d28d1b55efab0d72de9b454dbe2b875a4df769388880e124369ec8cfc015a2c2,106,True
EUW1-7938691935.rofl,EUW1,7938691935,16.15.801.3452,16.15,11,1671.3,13693940,89d38937b04716840c6daf0ba692974f31bed1b4ff022e0048e81f58cfbd34f6,86,True
EUW1-7938779892.rofl,EUW1,7938779892,16.15.801.3452,16.15,11,1744.4,13887889,9669347475d6fc8002e76982a955592528f5557005342a76282e321581109491,91,True
EUW1-7938787416.rofl,EUW1,7938787416,16.15.801.3452,16.15,11,1218.7,11124092,2bb33f0bf959228e5cb7712b669c166608e9289d69edba67710062b30af4ae0f,64,True
EUW1-7938792420.rofl,EUW1,7938792420,16.15.801.3452,16.15,11,1396.0,10785741,bef04df3f2e6e9156196dc2445dbd480851a768dc4333a30b5ac616054129c34,73,True
EUW1-7938811810.rofl,EUW1,7938811810,16.15.801.3452,16.15,11,1737.5,13674537,637ae84c749d16219d5abfd0489f8fe6a03cdab99483337325c854700cf9a5af,89,True
EUW1-7938827699.rofl,EUW1,7938827699,16.15.801.3452,16.15,11,2712.0,22106397,60b7c3fde1fdec4632dfa4200a825df5dbb4104b62999bd6da813bcb5820b5a8,139,True
EUW1-7938828409.rofl,EUW1,7938828409,16.15.801.3452,16.15,11,987.9,7745220,d7b36410bdce7754dda1f87b82ff49230389740c461996e96cd710e9ed4fb70c,52,True
EUW1-7938828686.rofl,EUW1,7938828686,16.15.801.3452,16.15,11,2106.4,18610518,21d18dab12e28817ebe0dad2a1fd8250343362dbfe9fa90fdfb715ad87969398,109,True
EUW1-7938857662.rofl,EUW1,7938857662,16.15.801.3452,16.15,11,861.7,6798667,774dd909d6337e1be805b18c88af6cf15ee0b3452ae6a08e10ab2d4155c84981,46,True
EUW1-7938861576.rofl,EUW1,7938861576,16.15.801.3452,16.15,11,2030.4,15489044,cfa20e411d5cf7330cecc12c4248d005455880c5390c5aab36eef21a4b50bf47,104,True
EUW1-7938888154.rofl,EUW1,7938888154,16.15.801.3452,16.15,11,1546.6,11867576,c3a4e22ac3fa43c965847ce96a6faca3880824d9895c0de2021bc3e49804662c,80,True
EUW1-7938925203.rofl,EUW1,7938925203,16.15.801.3452,16.15,11,1418.7,10535635,7b7682cdbfed7c44d75a152d414d0521a6877a179cfee1bb1c2417d48a1c0038,74,True
EUW1-7938951676.rofl,EUW1,7938951676,16.15.801.3452,16.15,11,2552.1,20733284,4dca42154e22a3a4ea958023cc30ed3896fb7de7d359cf9766faabd994b8b410,131,True
EUW1-7938957674.rofl,EUW1,7938957674,16.15.801.3452,16.15,11,2095.6,17967666,f1ce9459f1b4845c61d54d4e39a4e5fb58fada547dabf5af22c09526be7386d6,107,True
EUW1-7938959172.rofl,EUW1,7938959172,16.15.801.3452,16.15,11,1888.4,16381060,504bdfbeb29ff2e38b04394b5f18de9c7e1d72eecba011a0b9ab7bb611718c7b,97,True
EUW1-7938959831.rofl,EUW1,7938959831,16.15.801.3452,16.15,11,1493.0,12042037,d5b1dfcd6bee9afc1534130b8e9ec9d2aec1c34024f2567b72caf427cb763d09,77,True
EUW1-7938989395.rofl,EUW1,7938989395,16.15.801.3452,16.15,11,1949.5,15026321,fab3e1b95290104192ec220fca9723794f17071824960d90f661c2256afe7141,100,True
EUW1-7939022382.rofl,EUW1,7939022382,16.15.801.3452,16.15,11,1454.2,10913520,1bfd644180c3ac2e99bc6c15f9de99af43f19696cd5ec675f7e5024a8c115f42,76,True
EUW1-7939042753.rofl,EUW1,7939042753,16.15.801.3452,16.15,11,2396.8,19782694,be0e31abcf01078cbe82714e85692632b53ef3245711de7ca4abd1ff34e066a6,122,True
EUW1-7939084217.rofl,EUW1,7939084217,16.15.801.3452,16.15,11,1896.6,16025272,f90b9e9eac01bc769faa4eff7cb5479eb8d78496cb8c3c324e30c1b22011c4a5,98,True
EUW1-7939098584.rofl,EUW1,7939098584,16.15.801.3452,16.15,11,738.2,5220281,955803289f94c1d088bdfec57c5eb73f79f5fe8acef771af0360513f7fe819e1,40,True
EUW1-7939100450.rofl,EUW1,7939100450,16.15.801.3452,16.15,11,947.0,7153771,c53e6437d0c2703fc81071847cedd666f0b74e5be7e6132d31a74f111aa7fb60,50,True
EUW1-7939153120.rofl,EUW1,7939153120,16.15.801.3452,16.15,11,1623.0,14212410,e005e22d8272cc428914a85e95b1fa5dfdeab447a76bafc2bc3f1250f1b928c1,85,True
EUW1-7939187427.rofl,EUW1,7939187427,16.15.801.3452,16.15,11,1553.9,13844020,a23aa5bf662e7d4ef440f37f87b43ebd57c4b07c9a57c8874b377caefb0438b2,80,True
EUW1-7939196801.rofl,EUW1,7939196801,16.15.801.3452,16.15,11,1059.5,8789972,9f8dd0781b448432e487f2f21366f6d651c0a11c37391e6c17d10ea4d9914b7e,56,True
EUW1-7939331706.rofl,EUW1,7939331706,16.15.801.3452,16.15,11,1755.5,15462775,f1e116a086680a27f41bcc236a4fffb5167dcf13c4612da545e42debb553e2e9,91,True
EUW1-7939369994.rofl,EUW1,7939369994,16.15.801.3452,16.15,11,2797.2,24166445,903170486abb5ee04b48dd4380ed038411b72a96848ebeb74a98d3da4851ea67,143,True
EUW1-7939392480.rofl,EUW1,7939392480,16.15.801.3452,16.15,11,921.7,6336231,8a1e7a24903956a10a91de5275db108e4415f42b03c6c66d5393b0c0503f4f2a,49,True
EUW1-7939401275.rofl,EUW1,7939401275,16.15.801.3452,16.15,11,2708.4,23604223,1783ffed205df6e6855b57b341a0c9594fdfe32c7a45267721f7f897eeed3729,139,True
EUW1-7939412023.rofl,EUW1,7939412023,16.15.801.3452,16.15,11,1385.9,11128959,42a0336398800fa68f21d0889d1ecaa7816522427a82a7cd43ad53e5f02dc37a,73,True
EUW1-7939419274.rofl,EUW1,7939419274,16.15.801.3452,16.15,11,1550.3,13227003,56eb4ac5d08aa8544c0ffaf34bb1fd44e83ef877578fab92dce877f5f2eda906,80,True
EUW1-7939455950.rofl,EUW1,7939455950,16.15.801.3452,16.15,11,1564.9,11137486,bfca5df1233753637201cf8bbe414f644cbcb1619e79c3ebc43aadfa59877f4d,82,True
EUW1-7939456128.rofl,EUW1,7939456128,16.15.801.3452,16.15,11,1444.7,11285488,4e7d74ff5825572dabc9adfc365f8ec5651732ea5507ee670130a82304f1f5c4,76,True
EUW1-7939459033.rofl,EUW1,7939459033,16.15.801.3452,16.15,11,1775.1,14883822,1f268480d8b3fa5bf71e79d2b268fed470811a940768e1a9cdb7d595fbb69e3f,92,True
EUW1-7939460745.rofl,EUW1,7939460745,16.15.801.3452,16.15,11,1241.9,9871735,787d417b66d5a5455866c28e09a9cc39a478b666017805cbe1619653d6f2f82d,65,True
EUW1-7939473459.rofl,EUW1,7939473459,16.15.801.3452,16.15,11,1965.3,17459783,265e401d3a83a62a94d5ebfa350402da6ccecdf1a2726dd1252e8de919575e5f,101,True
EUW1-7939483930.rofl,EUW1,7939483930,16.15.801.3452,16.15,11,1093.8,8338979,22e423216339203c0e1e559d4fa263049eaf2a9f5531affcad829f9c3818d3fa,58,True
EUW1-7939485059.rofl,EUW1,7939485059,16.15.801.3452,16.15,11,2047.9,18398411,a7ac1980921713f38ec960f53661c6efc147cd48f3866d22dcf311f64e290d5c,106,True
EUW1-7939500513.rofl,EUW1,7939500513,16.15.801.3452,16.15,11,1917.9,16179075,164d1ebd3fbdf3177bcb705822a5caa6970dea41f45787564b194072ed4a94e8,98,True
EUW1-7939503957.rofl,EUW1,7939503957,16.15.801.3452,16.15,11,1072.3,7921351,da50421b6dedf4b7758f5e01faaef5b567a2a1569bb303a4dd6adeebb2eb5d34,56,True
EUW1-7939520608.rofl,EUW1,7939520608,16.15.801.3452,16.15,11,1756.6,15813114,3c1665557a23a9d603c9b936ffb3101268d52ef64294948e03702e928958bfc6,91,True
EUW1-7939529053.rofl,EUW1,7939529053,16.15.801.3452,16.15,11,1372.0,10027485,0d13c9cf74c7e368ec81ec5b28e90c0e1acd08031b4e676a5a50785791fae272,71,True
EUW1-7939544696.rofl,EUW1,7939544696,16.15.801.3452,16.15,11,1415.1,10451434,4cb20d4f48807420647424251c621c89e878e85ced18d9e0590abe19b92db149,74,True
EUW1-7939544726.rofl,EUW1,7939544726,16.15.801.3452,16.15,11,1653.9,13147186,2a3286b110573c92b466f7f8ff2e789830e6304d3a9c6fe12b51b214a117f087,86,True
EUW1-7939552611.rofl,EUW1,7939552611,16.15.801.3452,16.15,11,1789.9,13076933,2170d668993b5f2f890c947eac21bfbb3381f33fe3ba1b5f74ecaaf49a7bcfdf,92,True
EUW1-7939558018.rofl,EUW1,7939558018,16.15.801.3452,16.15,11,1210.6,9543130,e96cb1d3f10ec1dc268bb586eebd74faf9574fbb173f75f9b29493419458fb32,64,True
EUW1-7939558712.rofl,EUW1,7939558712,16.15.801.3452,16.15,11,2000.3,17226740,ed8308d5aa5fe9578d0bd65e2c4481565d0e91a7ef38180a42e22ae41b689f63,103,True
EUW1-7939574885.rofl,EUW1,7939574885,16.15.801.3452,16.15,11,2474.2,20653380,4b4f4be68e58ad76da567e7c0282c70e19dcc981aa4c4bf543cad1c0dcf77a5a,127,True
EUW1-7939576693.rofl,EUW1,7939576693,16.15.801.3452,16.15,11,2555.7,19603227,5d4f96b4cde86ee56cbbf423e65b69cdbefc6ee69030ae758d170aee76968a36,131,True
EUW1-7939579495.rofl,EUW1,7939579495,16.15.801.3452,16.15,11,1725.5,13025336,34f2bff286bcf4b9134c4d5b9e2993d27def99dc15a40a0d8af8b34cb1969bc5,89,True
EUW1-7939582304.rofl,EUW1,7939582304,16.15.801.3452,16.15,11,1870.1,15751064,250fa148e9a5250e0a077074281a9969dcddb9c819401afeb0814e96fcdca0df,97,True
EUW1-7939589356.rofl,EUW1,7939589356,16.15.801.3452,16.15,11,2238.2,17444803,9b1740c50011c9ae5ba401f102ac51dfe76d983e535213b3e8084eda7a477abe,115,True
EUW1-7939589526.rofl,EUW1,7939589526,16.15.801.3452,16.15,11,1654.2,13282664,ac13864349236ee39fa2fb7ab06fddbe9c4080c5b946fd382a9abc0391c4d0d1,86,True
EUW1-7939589563.rofl,EUW1,7939589563,16.15.801.3452,16.15,11,1245.0,10100258,bd352742d61ec716fee037a61c1f6ef0844fb54318262ff08a611d1937149ba2,65,True
EUW1-7939598157.rofl,EUW1,7939598157,16.15.801.3452,16.15,11,1193.8,9492079,603a775271ea19889cee213ac9ccaf98da947c2d6e593cc500ca3d934a8486e7,62,True
EUW1-7939621734.rofl,EUW1,7939621734,16.15.801.3452,16.15,11,2170.3,19236744,44a3929d791de0994fb11c1e4be3a0db6b0dbebe61bd62a55e162c90f2f79996,112,True
EUW1-7939624472.rofl,EUW1,7939624472,16.15.801.3452,16.15,11,1821.3,16459153,3a6ad9568ffb67377972fd43b1e09ea6069915419cebcbb570eaab4df45b3f10,94,True
EUW1-7939636352.rofl,EUW1,7939636352,16.15.801.3452,16.15,11,1742.8,15298025,bc6acfe712c4f1cfac7ab63fb3969a3730b3ccd19794a439d900ac7f1f8cc19b,91,True
EUW1-7939667835.rofl,EUW1,7939667835,16.15.801.3452,16.15,11,2384.5,18802451,e2cb21d5ebdc3019c2da7ddb500154fe59d7c1c81fe03110feb7e25edd80b35e,122,True
EUW1-7939679059.rofl,EUW1,7939679059,16.15.801.3452,16.15,11,2157.7,18747241,3f93196785168e6a8323e85cf59a0b953079b37d9a8e0fbf46187b276154ef98,110,True
EUW1-7940414887.rofl,EUW1,7940414887,16.15.802.4387,16.15,11,783.6,6158691,41150acd70331bcdda779cd7b41380483c10f20c2de8d2fbfec315805a4640b6,43,True
EUW1-7940729730.rofl,EUW1,7940729730,16.15.802.4387,16.15,11,1808.1,15964807,ae55cb9b1f951340ac24497dbfc45d3c49bd485204a9f7d78bed68320bd5549d,94,True
EUW1-7940730362.rofl,EUW1,7940730362,16.15.802.4387,16.15,11,1391.7,12372887,d96ea2dc7953e7ffb70819a6bccc2ee34cb8543bca90b4dff3e316115b139683,73,True
EUW1-7940758257.rofl,EUW1,7940758257,16.15.802.4387,16.15,11,1597.2,14337082,176ed28ccf99e36a8eb493d8cbd61475e0af231ca6eeb83e64f9dc3e74f5e3b7,83,True
EUW1-7941919316.rofl,EUW1,7941919316,16.15.802.4387,16.15,11,722.7,5443107,c79be13499c442303495a213f2fd2e3533e05a3d3ed0d31429dc1fe8ab76f54b,256,True
EUW1-7941921679.rofl,EUW1,7941921679,16.15.802.4387,16.15,11,771.1,5701559,aedf28778e5611f52a1c5dae842fd12f4ed69d8a779b3d5e68e504c51207df9b,272,True
EUW1-7941945702.rofl,EUW1,7941945702,16.15.802.4387,16.15,11,969.7,6974890,b61c25ef8cafd51a6c7cc998ebeef004c3409cb412f1235e5434b95aeab228d3,343,True
EUW1-7941961590.rofl,EUW1,7941961590,16.15.802.4387,16.15,11,920.7,6937714,c9dab4cad533a9692a0880dbc336f36ddb3de138c8d3ca976165e4fd756deb8d,325,True
EUW1-7941971710.rofl,EUW1,7941971710,16.15.802.4387,16.15,11,635.2,5173739,0739bc7de9e6af376271981484312adeb3f4a913f43370e0e9b1193617a3479f,225,True
EUW1-7941986546.rofl,EUW1,7941986546,16.15.802.4387,16.15,11,740.6,6225432,924823c07825c395876cb0157cd94b6a10c84fcfc14434cce1add49a8b943c8f,262,True
EUW1-7941999531.rofl,EUW1,7941999531,16.15.802.4387,16.15,11,1094.8,8420663,ed16f726ac8eef21cf7a187c932d8a338b32c680044911ccaa7bdac507d2950c,386,True
EUW1-7942011831.rofl,EUW1,7942011831,16.15.802.4387,16.15,11,711.1,5048308,b48bbb8deb10cc4b5e8dae44e6b5ee25c91ceebe213c71746b12608a0bc1e2d1,251,True
EUW1-7942023143.rofl,EUW1,7942023143,16.15.802.4387,16.15,11,860.4,7218159,32abee3fcc329eedf01c7dff81bfb87d12beaaa5f21bef297d35c2b9b28d0969,304,True
EUW1-7942055693.rofl,EUW1,7942055693,16.15.802.4387,16.15,11,945.5,7381372,9e0ef1fc6935c03154b8e1b6b36fe5961235e896e406a02cc2692e2a2445d2bc,334,True
EUW1-7942069030.rofl,EUW1,7942069030,16.15.802.4387,16.15,11,633.4,5334435,015aabeca454c90592d9d54c4b9254a439cc4e477604ab5c92b01daeb1986b32,224,True
EUW1-7942139478.rofl,EUW1,7942139478,16.15.802.4387,16.15,11,1284.9,11044646,1c46de3dd3f40a0515404feb0a32f18a0c0936a75da651b4af8616d4f2fc9067,453,True
EUW1-7943098943.rofl,EUW1,7943098943,16.15.802.4387,16.15,11,1702.2,12976287,232442a9e495c0fb32156f3e9a306534f84fc844f4c845808e4d06d148175ab1,88,True
EUW1-7943126205.rofl,EUW1,7943126205,16.15.802.4387,16.15,11,2906.8,22689144,8accdf268a9884c0a757a13704b59f0998c2386ccc12a6f3a7e17d2ff4ee351b,148,True
EUW1-7943185959.rofl,EUW1,7943185959,16.15.802.4387,16.15,11,2041.5,15477496,4ffab11c16b2f9e3817dc195b518513a0e543e50bbb487518cfbf37bf099c54b,106,True
EUW1-7943223040.rofl,EUW1,7943223040,16.15.802.4387,16.15,11,1496.9,11754168,3d0ec18e1cf14c8bcb860bf30a8bd243330f312159ed9d13927822afcec0f64c,77,True
EUW1-7943320819.rofl,EUW1,7943320819,16.15.802.4387,16.15,11,2053.3,16884562,b727c8a579390918b5ea4607dd047c6094f4418bd1ff07ee565bb995c126af31,106,True
EUW1-7943362977.rofl,EUW1,7943362977,16.15.802.4387,16.15,11,2676.0,23771384,b21a07c7621adb8e3cd12c5efb85ed990f71064086bbf3feaa0761da9a0ee07e,137,True
